age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,y
44,4,0,3,no,1424,yes,no,0,8,8,201,2,-1,0,no
33,9,0,2,no,2085,no,no,0,9,2,501,2,-1,0,yes
36,9,0,3,no,197,no,no,0,30,4,260,1,-1,0,yes
31,9,0,2,no,2305,no,no,0,4,8,139,1,-1,0,no
30,9,0,3,no,411,no,no,0,21,4,142,1,-1,0,no
34,1,1,2,no,584,yes,no,0,18,7,154,2,-1,0,no
34,4,1,3,no,997,yes,yes,0,21,11,81,1,-1,0,no
39,0,3,2,no,83,yes,no,0,30,7,69,6,-1,0,no
41,4,1,3,no,6563,no,no,0,27,8,136,8,-1,0,no
32,7,0,2,no,0,yes,no,0,31,7,99,13,-1,0,no
32,4,0,3,no,0,no,no,0,21,11,9,6,-1,0,no
35,0,1,3,no,1145,yes,no,0,2,2,82,2,-1,0,no
32,4,0,3,no,2,yes,no,0,11,9,100,2,-1,0,yes
33,4,0,3,no,201,yes,no,0,19,11,171,1,183,1,no
35,4,1,3,no,3161,no,no,0,8,8,433,2,-1,0,no
31,9,1,2,no,0,no,yes,0,15,7,624,6,-1,0,no
42,4,1,2,no,1331,no,no,0,23,7,698,2,-1,0,no
34,3,1,1,no,2929,no,no,0,14,8,518,2,-1,0,yes
32,7,1,2,yes,-220,yes,yes,0,25,7,123,2,-1,0,no
32,7,0,2,no,48,yes,no,0,20,4,8,3,-1,0,no
58,5,1,2,no,3382,no,yes,0,28,5,294,2,309,2,no
59,9,1,2,no,2308,no,no,0,30,4,815,1,87,1,yes
25,8,1,3,no,10,yes,no,0,21,7,857,4,-1,0,yes
30,1,0,2,no,1073,yes,no,0,5,5,1130,4,-1,0,no
26,7,0,2,no,1700,yes,no,0,7,5,13,5,-1,0,no
39,7,1,2,no,0,yes,no,0,8,5,503,1,-1,0,no
45,1,1,1,no,185,yes,no,0,29,1,249,3,-1,0,no
37,4,3,3,no,896,no,yes,0,14,8,343,2,-1,0,no
47,1,3,1,no,1279,yes,no,0,6,2,479,2,-1,0,no
50,9,1,3,no,199,yes,yes,0,3,2,116,2,253,1,no
40,4,1,2,no,99,no,no,0,9,2,15,5,-1,0,no
53,4,1,3,no,15,no,no,0,20,8,921,2,-1,0,yes
35,0,1,2,no,147,yes,yes,0,29,1,41,1,184,7,no
54,9,1,2,no,2225,no,yes,0,13,8,73,2,-1,0,no
35,0,0,2,no,1810,yes,no,0,25,5,65,2,-1,0,no
52,4,1,2,no,335,no,no,0,21,10,411,1,182,1,yes
34,0,3,2,no,-251,no,no,0,18,7,641,1,-1,0,yes
46,7,3,2,no,5,yes,yes,0,29,1,305,2,-1,0,no
54,6,1,2,no,641,yes,no,0,17,4,472,1,148,2,no
37,0,1,3,no,0,yes,no,0,21,7,115,1,-1,0,no
39,0,1,3,no,722,no,no,1,23,4,141,1,-1,0,no
50,9,1,3,no,3337,yes,yes,1,31,7,24,14,-1,0,no
44,9,3,2,no,0,no,no,0,28,7,264,5,-1,0,no
40,7,1,3,no,35,no,no,0,3,7,318,4,317,3,no
33,4,1,3,no,752,yes,no,0,11,8,104,4,-1,0,no
33,1,0,2,no,1925,yes,no,0,2,3,76,2,-1,0,no
33,0,0,2,no,894,no,no,0,5,2,509,2,-1,0,no
26,0,0,2,no,3529,no,yes,0,7,9,57,2,-1,0,no
37,7,1,2,no,0,yes,yes,0,31,7,187,2,-1,0,no
59,5,1,1,no,0,no,no,0,5,6,493,2,-1,0,yes
49,1,1,1,no,371,yes,no,0,31,7,18,44,-1,0,no
33,1,0,1,no,1,yes,no,0,20,4,257,1,-1,0,no
46,9,0,2,no,834,yes,no,0,11,7,196,2,-1,0,no
49,7,1,3,no,306,yes,no,0,18,8,285,7,-1,0,no
40,7,0,2,no,1547,yes,no,0,12,5,88,2,173,1,no
30,7,0,2,no,20,yes,no,0,20,4,404,6,340,1,no
31,9,0,2,no,1626,no,no,0,7,5,356,2,286,3,no
37,0,1,2,no,749,no,no,0,21,4,219,1,-1,0,no
27,7,0,2,yes,-1,no,no,0,22,7,60,2,-1,0,no
32,1,1,2,no,-32,yes,no,0,12,5,145,1,-1,0,no
70,5,3,2,no,6850,no,no,1,5,3,252,3,183,1,no
22,9,0,2,no,333,no,yes,1,12,11,129,1,-1,0,no
58,1,1,2,no,-27,no,yes,1,31,7,77,13,-1,0,no
83,5,3,1,no,0,no,no,1,31,5,664,1,77,3,no
50,4,3,3,no,100,yes,yes,0,13,5,157,1,299,3,no
53,1,1,2,no,-626,yes,no,0,9,7,205,1,-1,0,no
37,4,0,3,no,9,no,no,0,26,8,484,2,-1,0,no
41,1,1,1,no,293,yes,yes,0,7,5,102,1,-1,0,no
27,8,0,2,no,8366,no,no,0,7,5,458,2,349,1,no
37,2,0,2,no,20453,yes,no,1,4,5,115,1,-1,0,no
50,4,1,3,no,19447,yes,yes,0,21,11,166,1,-1,0,no
53,1,1,1,no,225,no,no,0,18,7,171,7,-1,0,no
47,1,1,2,no,2548,yes,no,0,11,5,577,1,368,1,no
33,9,3,2,no,0,no,no,0,21,8,224,8,-1,0,no
51,1,1,1,no,40,yes,no,0,13,5,79,1,370,1,no
42,3,3,3,no,364,no,no,0,18,11,52,1,-1,0,no
34,9,0,2,no,174,no,no,1,11,5,259,4,-1,0,no
44,9,1,2,no,10888,yes,no,0,5,8,163,1,-1,0,no
32,0,1,2,no,0,yes,yes,0,17,11,159,2,195,2,no
60,5,1,3,no,225,no,no,0,19,8,54,2,-1,0,no
60,5,3,3,no,2131,no,no,0,10,7,421,6,-1,0,no
29,1,0,2,no,-20,no,yes,0,21,7,574,1,-1,0,yes
39,4,0,2,no,36,no,no,0,29,8,70,2,-1,0,no
47,1,1,1,no,2642,no,no,0,13,8,310,2,-1,0,no
30,0,1,3,no,400,yes,no,0,7,5,223,1,-1,0,no
31,9,0,3,no,1214,no,no,0,3,2,39,1,-1,0,no
34,4,0,3,no,-292,yes,no,0,19,8,181,6,-1,0,no
47,0,0,2,no,2540,no,no,0,18,11,110,5,-1,0,no
46,3,0,3,no,3232,no,no,1,15,6,94,2,-1,0,no
33,4,1,3,no,296,no,no,0,16,7,90,2,-1,0,no
30,4,1,3,no,42,no,no,0,25,8,115,6,-1,0,no
40,9,1,2,no,697,no,no,0,24,6,220,2,219,2,no
38,1,0,2,no,13156,yes,no,0,17,4,291,4,331,1,no
63,5,3,2,no,1490,no,no,0,8,6,506,1,-1,0,yes
33,4,1,3,no,150,no,no,0,21,8,151,2,-1,0,no
29,4,0,3,no,4210,yes,no,0,18,5,119,1,-1,0,no
54,7,3,2,no,1012,yes,no,0,12,5,33,3,175,2,no
30,9,0,2,no,4787,yes,no,0,18,11,266,1,167,2,no
29,7,3,2,no,92,yes,no,0,7,5,240,1,-1,0,no
57,3,1,2,no,0,no,no,0,22,8,197,2,-1,0,no
43,7,3,2,no,0,no,no,0,31,7,106,4,-1,0,no
30,7,3,2,no,-94,yes,no,0,14,7,41,2,-1,0,no
26,0,0,2,no,609,no,no,1,28,1,112,1,-1,0,no
52,4,0,3,no,4,no,yes,0,28,7,30,9,-1,0,no
32,2,3,2,no,1121,yes,yes,0,16,4,211,3,-1,0,no
39,4,3,3,no,355,yes,no,0,25,8,313,5,-1,0,no
31,1,1,2,no,3653,yes,yes,0,21,11,252,1,168,4,no
83,5,3,1,no,1097,no,no,1,5,3,181,1,-1,0,yes
34,4,1,3,no,436,no,yes,0,28,7,118,4,-1,0,no
40,1,1,2,no,4795,yes,no,0,17,4,57,1,-1,0,no
39,6,1,2,no,266,no,no,0,11,5,102,2,-1,0,no
50,10,1,2,no,3357,no,no,0,9,6,239,4,-1,0,yes
30,9,1,3,no,101,yes,yes,0,7,7,187,3,-1,0,no
43,1,1,2,no,10910,yes,no,0,15,5,66,2,-1,0,no
41,5,0,1,no,0,no,no,0,8,5,239,1,368,2,no
35,1,1,2,no,305,yes,no,0,18,5,7,7,367,25,no
57,5,1,3,no,31,no,no,0,19,8,260,2,-1,0,no
38,2,3,3,no,7929,no,no,0,8,7,182,3,-1,0,no
41,2,1,1,no,39,yes,no,0,21,11,549,2,-1,0,yes
31,4,1,3,no,4945,no,no,0,11,8,445,1,-1,0,no
35,10,0,2,no,2116,yes,no,0,13,5,409,2,-1,0,no
45,0,3,2,no,59,yes,no,0,24,7,873,8,-1,0,yes
57,5,1,2,no,107,no,no,0,14,7,85,2,-1,0,no
36,10,1,2,no,-35,no,no,0,30,1,339,3,-1,0,no
34,4,0,3,no,2679,yes,no,0,7,5,195,1,-1,0,no
65,5,1,1,no,493,no,no,0,16,10,622,1,182,1,no
26,7,0,2,no,256,yes,no,0,4,5,101,2,-1,0,no
32,1,0,2,no,811,yes,no,0,14,5,563,1,-1,0,yes
33,10,1,3,no,302,yes,yes,0,16,4,670,1,-1,0,no
43,4,1,3,no,3529,yes,no,0,4,8,190,3,-1,0,no
45,9,1,2,no,999,yes,no,0,20,11,215,6,188,2,no
37,7,3,1,no,260,yes,no,0,17,4,446,2,-1,0,no
45,4,0,3,no,2048,yes,no,0,18,10,310,1,804,1,yes
41,0,1,3,no,1536,no,no,0,4,5,54,2,-1,0,no
42,6,1,3,no,0,no,no,0,8,8,118,6,-1,0,no
47,4,1,3,no,295,yes,no,0,5,8,157,1,-1,0,no
40,4,1,3,no,-17,yes,yes,0,11,5,474,1,256,1,yes
35,9,0,2,no,175,yes,no,0,29,1,219,1,246,1,no
31,9,0,2,no,4888,yes,no,1,5,5,475,4,166,2,no
36,9,0,3,no,40,no,no,0,26,8,359,3,-1,0,no
44,4,1,3,no,4460,no,no,1,31,7,168,2,-1,0,no
28,8,0,2,no,330,no,no,1,2,2,197,1,-1,0,no
39,1,1,1,no,1506,yes,no,0,11,5,299,2,-1,0,no
28,4,0,3,no,0,no,no,1,27,5,198,2,-1,0,no
31,9,0,2,no,775,no,no,0,2,2,361,1,-1,0,no
22,8,0,2,no,246,yes,no,1,12,5,25,1,-1,0,no
49,1,0,1,no,2146,yes,no,0,7,5,1516,2,353,2,yes
55,4,1,3,no,6880,no,no,0,8,8,353,2,-1,0,no
35,9,1,2,no,2189,no,no,0,19,11,256,3,-1,0,no
35,1,1,2,no,5304,yes,no,0,20,11,340,1,183,2,no
37,4,0,3,no,102,yes,no,0,21,8,101,2,-1,0,no
50,1,1,2,no,181,yes,no,0,17,4,599,2,-1,0,no
37,4,1,1,no,3953,yes,no,0,6,4,610,2,138,1,no
29,4,0,3,no,572,no,no,0,16,dec,314,1,195,1,yes
31,0,0,2,no,223,yes,no,0,17,4,508,1,315,11,no
55,6,1,2,no,2678,no,yes,0,18,8,151,12,-1,0,no
33,9,0,2,no,920,yes,no,0,21,11,58,1,122,4,no
53,7,3,2,no,4554,no,no,0,5,2,8,6,-1,0,no
38,4,0,3,no,623,no,no,0,28,6,297,4,144,4,yes
61,4,1,2,no,967,no,no,0,20,8,180,1,-1,0,no
43,10,3,2,no,1577,yes,no,0,19,11,87,1,-1,0,no
42,3,1,1,no,1,yes,no,1,28,7,59,5,-1,0,no
36,4,3,3,no,0,no,no,0,28,8,81,4,-1,0,no
33,9,1,2,no,4790,yes,no,0,20,4,137,1,272,2,no
44,1,1,1,no,-237,yes,no,1,10,7,73,1,-1,0,no
42,4,1,3,no,603,yes,no,0,5,11,298,5,-1,0,no
32,4,0,3,no,577,no,no,0,7,8,101,2,-1,0,no
43,4,1,3,no,0,yes,no,0,17,11,110,1,-1,0,no
39,0,0,2,no,163,yes,no,0,30,1,107,2,-1,0,no
23,1,1,1,no,1158,yes,no,0,16,4,743,1,-1,0,no
43,7,1,2,no,642,no,no,0,31,7,644,2,-1,0,no
46,0,1,2,no,466,yes,no,0,29,1,169,1,-1,0,no
31,9,1,2,no,119,yes,no,0,4,2,380,1,-1,0,no
38,4,1,3,no,3436,no,no,0,21,11,663,4,-1,0,yes
53,1,1,1,no,238,yes,no,0,11,5,238,2,361,5,no
49,2,3,2,no,32,no,no,0,5,2,128,1,-1,0,no
31,10,0,2,no,315,no,no,0,30,1,130,1,2,1,no
45,4,1,3,no,6945,no,no,0,5,8,131,5,356,3,no
35,1,0,2,no,0,yes,no,0,16,4,169,1,-1,0,no
32,9,0,2,no,309,yes,yes,0,16,4,346,1,234,3,no
48,4,1,3,no,1175,yes,no,1,18,11,1476,3,-1,0,no
30,1,0,2,no,363,no,no,0,28,7,171,3,-1,0,no
31,2,0,3,no,38,no,no,0,20,11,185,2,-1,0,no
45,1,3,1,no,942,no,no,0,21,11,362,1,-1,0,no
38,0,1,2,no,4196,yes,no,0,12,5,193,2,-1,0,no
34,4,1,3,no,297,yes,no,0,26,8,63,4,-1,0,no
42,7,1,2,no,-91,yes,yes,0,5,2,43,1,-1,0,no
60,6,1,1,no,362,no,yes,0,29,7,816,6,-1,0,yes
42,1,0,2,no,1080,yes,yes,0,13,5,951,3,370,4,yes
42,10,3,3,no,-166,no,no,0,29,8,85,4,-1,0,no
33,7,1,2,no,288,yes,no,0,17,4,306,1,-1,0,no
51,9,1,3,no,2506,no,no,0,30,11,210,3,-1,0,no
49,1,1,2,no,322,no,no,0,14,8,356,2,-1,0,no
38,1,1,2,no,1205,yes,no,0,20,4,45,4,153,1,no
32,7,0,2,no,473,yes,no,0,7,7,624,5,-1,0,no
33,7,1,2,no,-333,yes,no,0,30,7,329,5,-1,0,no
57,9,1,2,no,295,no,no,0,19,8,151,11,-1,0,no
28,1,1,2,no,1137,no,no,0,6,2,129,4,211,3,no
44,2,0,3,no,1136,yes,yes,0,3,4,345,2,249,7,no
